transaction_id,customer_id,purchase_date,amount,quantity,product_category,payment_method,discount_applied,source,age,location,customer_segment,registration_date,category_name,avg_price,inventory,last_updated,total_spending,spending_quartile,is_high_value,year,month,quarter,day_of_week,is_weekend,is_holiday_season,first_purchase_date,last_purchase_date,customer_age_days,recency_days,purchase_frequency,frequency_category,category_beauty,category_books,category_clothing,category_electronics,category_groceries,category_home  garden,category_sports,category_toys,rfm_recency,rfm_frequency,rfm_monetary
422.0,CUST_00393,2025-10-12 05:22:02.993767,161.33,2.0,home  garden,Debit Card,False,transactions,,,,,,,,,1145.53,Q4,1,2025,10,4,Sunday,1,0,2025-08-22 05:22:03.002710,2026-06-10 05:22:02.999544,50,58,10,Regular,False,False,False,False,False,True,False,False,58,10,1145.53
423.0,CUST_00418,2026-07-10 05:22:02.993773,176.18,2.0,groceries,Debit Card,False,transactions,,,,,,,,,994.5699999999999,Q4,1,2026,7,3,Friday,0,0,2025-09-27 05:22:02.998165,2026-07-23 05:22:02.995698,285,15,7,Regular,False,False,False,False,True,False,False,False,15,7,994.5699999999999
424.0,CUST_00304,2026-02-26 05:22:02.993779,107.28,3.0,electronics,PayPal,True,transactions,,,,,,,,,172.89,Q3,0,2026,2,1,Thursday,0,0,2026-02-26 05:22:02.993779,2026-06-05 05:22:03.000666,0,63,3,Occasional,False,False,False,True,False,False,False,False,63,3,172.89
425.0,CUST_00289,2026-05-27 05:22:02.993784,211.67,5.0,sports,Wallet,False,transactions,,,,,,,,,558.95,Q4,1,2026,5,2,Wednesday,0,0,2025-09-15 05:22:02.994880,2026-07-17 05:22:02.992431,253,21,4,Occasional,False,False,False,False,False,False,True,False,21,4,558.95
426.0,CUST_00090,2025-11-29 05:22:02.993792,110.32,1.0,clothing,Debit Card,False,transactions,,,,,,,,,544.84,Q3,0,2025,11,4,Saturday,1,1,2025-09-06 05:22:03.000824,2026-07-23 05:22:02.993689,83,15,6,Regular,False,False,True,False,False,False,False,False,15,6,544.84
427.0,CUST_00245,2026-08-07 05:22:02.993797,49.41,3.0,sports,PayPal,True,transactions,,,,,,,,,216.07,Q1,0,2026,8,3,Friday,0,0,2025-08-11 05:22:03.003232,2026-08-07 05:22:02.993797,360,0,3,Occasional,False,False,False,False,False,False,True,False,0,3,216.07
428.0,CUST_00471,2026-02-23 05:22:02.993802,59.34,1.0,electronics,Debit Card,True,transactions,,,,,,,,,359.9,Q2,0,2026,2,1,Monday,0,0,2025-09-25 05:22:02.996467,2026-07-17 05:22:02.992998,150,21,5,Occasional,False,False,False,True,False,False,False,False,21,5,359.9
429.0,CUST_00434,2025-11-11 05:22:02.993807,186.4,3.0,clothing,Wallet,False,transactions,,,,,,,,,468.0,Q4,1,2025,11,4,Tuesday,0,1,2025-10-02 05:22:02.995754,2026-05-08 05:22:03.001107,39,91,5,Occasional,False,False,True,False,False,False,False,False,91,5,468.0
430.0,CUST_00173,2026-03-06 05:22:02.993813,49.31,3.0,home  garden,Wallet,True,transactions,,,,,,,,,147.3,Q1,0,2026,3,1,Friday,0,0,2025-08-27 05:22:03.002079,2026-03-06 05:22:02.993813,190,154,2,Occasional,False,False,False,False,False,True,False,False,154,2,147.3
431.0,CUST_00492,2025-12-01 05:22:02.993818,44.48,3.0,home  garden,PayPal,False,transactions,,,,,,,,,877.08,Q1,0,2025,12,4,Monday,0,1,2025-09-12 05:22:02.999432,2026-05-13 05:22:03.003141,79,85,8,Regular,False,False,False,False,False,True,False,False,85,8,877.08
432.0,CUST_00302,2026-05-10 05:22:02.993823,230.86,4.0,books,PayPal,False,transactions,,,,,,,,,874.78,Q4,1,2026,5,2,Sunday,1,0,2025-09-04 05:22:02.995872,2026-05-10 05:22:02.993823,247,89,7,Regular,False,True,False,False,False,False,False,False,89,7,874.78
433.0,CUST_00374,2026-08-07 05:22:02.993828,109.15,5.0,groceries,Credit Card,False,transactions,,,,,,,,,295.04,Q3,0,2026,8,3,Friday,0,0,2025-10-31 05:22:02.997378,2026-08-07 05:22:02.993828,279,0,3,Occasional,False,False,False,False,True,False,False,False,0,3,295.04
434.0,CUST_00163,2025-09-28 05:22:02.993834,109.55,2.0,clothing,Debit Card,False,transactions,,,,,,,,,821.9399999999999,Q3,0,2025,9,3,Sunday,1,0,2025-08-09 05:22:02.997491,2026-06-10 05:22:03.000108,49,58,9,Regular,False,False,True,False,False,False,False,False,58,9,821.9399999999999
435.0,CUST_00040,2026-04-08 05:22:02.993839,158.93,3.0,beauty,Credit Card,True,transactions,,,,,,,,,613.99,Q4,1,2026,4,2,Wednesday,0,0,2025-09-11 05:22:02.992107,2026-07-01 05:22:03.001485,209,37,6,Regular,True,False,False,False,False,False,False,False,37,6,613.99
436.0,CUST_00344,2025-09-14 05:22:02.993845,156.17,3.0,,Debit Card,False,transactions,,,,,,,,,682.0,Q4,1,2025,9,3,Sunday,1,0,2025-08-13 05:22:02.992156,2026-08-04 05:22:03.000735,32,3,6,Regular,False,False,False,False,False,False,False,False,3,6,682.0
437.0,CUST_00035,2026-02-09 05:22:02.993850,86.67,3.0,clothing,Credit Card,False,transactions,,,,,,,,,362.19,Q2,0,2026,2,1,Monday,0,0,2025-12-03 05:22:02.999636,2026-06-17 05:22:02.992832,67,51,6,Regular,False,False,True,False,False,False,False,False,51,6,362.19
438.0,CUST_00376,2026-01-05 05:22:02.993855,199.72,2.0,groceries,Wallet,False,transactions,,,,,,,,,832.61,Q4,1,2026,1,1,Monday,0,0,2025-10-17 05:22:02.996932,2026-06-17 05:22:03.002037,79,50,7,Regular,False,False,False,False,True,False,False,False,50,7,832.61
439.0,CUST_00193,2026-06-17 05:22:02.993864,240.51,4.0,sports,Credit Card,True,transactions,,,,,,,,,892.0699999999999,Q4,1,2026,6,2,Wednesday,0,0,2025-12-27 05:22:03.000708,2026-06-17 05:22:02.993864,171,51,6,Regular,False,False,False,False,False,False,True,False,51,6,892.0699999999999
440.0,CUST_00018,2026-03-10 05:22:02.993872,35.88,1.0,beauty,Credit Card,False,transactions,,,,,,,,,304.9,Q1,0,2026,3,1,Tuesday,0,0,2025-09-01 05:22:02.996816,2026-03-15 05:22:02.995494,189,145,4,Occasional,True,False,False,False,False,False,False,False,145,4,304.9
441.0,CUST_00088,2026-01-27 05:22:02.993877,121.43,2.0,clothing,Credit Card,False,transactions,,,,,,,,,620.36,Q3,0,2026,1,1,Tuesday,0,0,2026-01-27 05:22:02.993877,2026-07-29 05:22:02.998740,0,9,6,Regular,False,False,True,False,False,False,False,False,9,6,620.36
442.0,CUST_00315,2025-12-03 05:22:02.993885,48.65,1.0,groceries,Debit Card,False,transactions,,,,,,,,,316.7,Q1,0,2025,12,4,Wednesday,0,1,2025-09-29 05:22:03.001424,2026-01-29 05:22:03.001655,64,190,4,Occasional,False,False,False,False,True,False,False,False,190,4,316.7
443.0,CUST_00223,2026-05-19 05:22:02.993891,69.25,1.0,clothing,Debit Card,False,transactions,,,,,,,,,270.52,Q2,0,2026,5,2,Tuesday,0,0,2025-09-01 05:22:03.003067,2026-05-19 05:22:02.993891,259,80,3,Occasional,False,False,True,False,False,False,False,False,80,3,270.52
444.0,CUST_00284,2025-11-04 05:22:02.993896,37.99,3.0,books,Credit Card,False,transactions,,,,,,,,,211.82999999999998,Q1,0,2025,11,4,Tuesday,0,1,2025-11-04 05:22:02.993896,2026-06-26 05:22:03.002941,0,41,3,Occasional,False,True,False,False,False,False,False,False,41,3,211.82999999999998
445.0,CUST_00293,2025-10-30 05:22:02.993901,270.8,4.0,home  garden,Credit Card,False,transactions,,,,,,,,,480.06,Q4,1,2025,10,4,Thursday,0,0,2025-10-30 05:22:02.993901,2026-05-07 05:22:02.997577,0,92,3,Occasional,False,False,False,False,False,True,False,False,92,3,480.06
446.0,CUST_00151,2025-09-03 05:22:02.993906,98.68,5.0,toys,Credit Card,False,transactions,,,,,,,,,483.23,Q3,0,2025,9,3,Wednesday,0,0,2025-09-03 05:22:02.993906,2026-05-23 05:22:02.998451,0,76,4,Occasional,False,False,False,False,False,False,False,True,76,4,483.23
447.0,CUST_00327,2026-03-11 05:22:02.993916,78.54,1.0,toys,PayPal,True,transactions,,,,,,,,,703.51,Q2,0,2026,3,1,Wednesday,0,0,2025-10-07 05:22:02.993447,2026-04-21 05:22:02.995945,155,108,8,Regular,False,False,False,False,False,False,False,True,108,8,703.51
448.0,CUST_00242,2025-11-30 05:22:02.993923,100.69,3.0,clothing,Wallet,False,transactions,,,,,,,,,1064.32,Q3,0,2025,11,4,Sunday,1,1,2025-08-22 05:22:03.002307,2026-07-28 05:22:02.997730,99,10,10,Regular,False,False,True,False,False,False,False,False,10,10,1064.32
449.0,CUST_00454,2026-01-24 05:22:02.993928,75.08,3.0,home  garden,PayPal,False,transactions,,,,,,,,,576.13,Q2,0,2026,1,1,Saturday,1,0,2025-08-24 05:22:02.997864,2026-03-26 05:22:02.998407,152,134,5,Occasional,False,False,False,False,False,True,False,False,134,5,576.13
450.0,CUST_00135,2026-04-14 05:22:02.993934,97.64,3.0,electronics,Credit Card,False,transactions,,,,,,,,,654.96,Q3,0,2026,4,2,Tuesday,0,0,2025-08-23 05:22:03.000023,2026-06-25 05:22:02.995605,233,43,6,Regular,False,False,False,True,False,False,False,False,43,6,654.96
451.0,CUST_00177,2025-11-03 05:22:02.993939,126.3,4.0,sports,Wallet,True,transactions,,,,,,,,,347.28999999999996,Q3,0,2025,11,4,Monday,0,1,2025-11-03 05:22:02.993939,2026-05-03 05:22:03.002903,0,95,3,Occasional,False,False,False,False,False,False,True,False,95,3,347.28999999999996
452.0,CUST_00215,2025-11-06 05:22:02.993944,50.92,4.0,sports,Credit Card,False,transactions,,,,,,,,,145.29,Q1,0,2025,11,4,Thursday,0,1,2025-08-11 05:22:02.999368,2026-01-02 05:22:02.998611,86,217,3,Occasional,False,False,False,False,False,False,True,False,217,3,145.29
453.0,CUST_00438,2026-07-21 05:22:02.993950,134.39,5.0,home  garden,Wallet,False,transactions,,,,,,,,,507.83,Q3,0,2026,7,3,Tuesday,0,0,2026-01-07 05:22:02.991637,2026-07-21 05:22:02.993950,195,17,4,Occasional,False,False,False,False,False,True,False,False,17,4,507.83
454.0,CUST_00086,2026-04-21 05:22:02.993960,65.35,2.0,,Credit Card,True,transactions,,,,,,,,,454.84,Q2,0,2026,4,2,Tuesday,0,0,2025-12-09 05:22:02.998897,2026-06-28 05:22:02.999017,132,40,5,Occasional,False,False,False,False,False,False,False,False,40,5,454.84
455.0,CUST_00223,2026-04-26 05:22:02.993965,118.89,2.0,books,Credit Card,False,transactions,,,,,,,,,270.52,Q3,0,2026,4,2,Sunday,1,0,2025-09-01 05:22:03.003067,2026-05-19 05:22:02.993891,236,80,3,Occasional,False,True,False,False,False,False,False,False,80,3,270.52
456.0,CUST_00285,2026-01-16 05:22:02.993971,61.26,5.0,beauty,Wallet,True,transactions,,,,,,,,,83.64,Q2,0,2026,1,1,Friday,0,0,2025-11-18 05:22:02.993060,2026-01-16 05:22:02.993971,59,203,2,Occasional,True,False,False,False,False,False,False,False,203,2,83.64
457.0,CUST_00007,2025-08-14 05:22:02.993976,153.86,5.0,groceries,Debit Card,False,transactions,,,,,,,,,616.1700000000001,Q4,1,2025,8,3,Thursday,0,0,2025-08-14 05:22:02.993976,2026-01-09 05:22:02.996337,0,210,4,Occasional,False,False,False,False,True,False,False,False,210,4,616.1700000000001
458.0,CUST_00302,2025-10-13 05:22:02.993982,164.24,1.0,clothing,Credit Card,True,transactions,,,,,,,,,874.78,Q4,1,2025,10,4,Monday,0,0,2025-09-04 05:22:02.995872,2026-05-10 05:22:02.993823,38,89,7,Regular,False,False,True,False,False,False,False,False,89,7,874.78
459.0,CUST_00445,2025-11-06 05:22:02.993988,89.31,3.0,groceries,Wallet,False,transactions,,,,,,,,,481.37,Q2,0,2025,11,4,Thursday,0,1,2025-08-25 05:22:02.995170,2025-12-24 05:22:02.994588,72,226,5,Occasional,False,False,False,False,True,False,False,False,226,5,481.37
461.0,CUST_00456,2026-02-19 05:22:02.994010,114.52,2.0,electronics,PayPal,True,transactions,,,,,,,,,154.17,Q3,0,2026,2,1,Thursday,0,0,2026-02-19 05:22:02.994010,2026-05-04 05:22:02.999442,0,95,2,Occasional,False,False,False,True,False,False,False,False,95,2,154.17
462.0,CUST_00011,2026-02-16 05:22:02.994015,32.31,3.0,books,Wallet,True,transactions,,,,,,,,,396.49,Q1,0,2026,2,1,Monday,0,0,2025-10-01 05:22:03.003302,2026-03-02 05:22:02.999722,137,158,5,Occasional,False,True,False,False,False,False,False,False,158,5,396.49
463.0,CUST_00351,2026-06-18 05:22:02.994021,148.8,2.0,home  garden,Wallet,True,transactions,,,,,,,,,824.26,Q4,1,2026,6,2,Thursday,0,0,2025-08-08 05:22:03.000714,2026-06-18 05:22:02.994021,313,50,8,Regular,False,False,False,False,False,True,False,False,50,8,824.26
464.0,CUST_00165,2026-03-23 05:22:02.994026,255.03,4.0,clothing,Debit Card,True,transactions,,,,,,,,,578.1,Q4,1,2026,3,1,Monday,0,0,2025-11-11 05:22:03.003369,2026-04-21 05:22:02.999587,131,108,4,Occasional,False,False,True,False,False,False,False,False,108,4,578.1
465.0,CUST_00209,2025-12-02 05:22:02.994031,61.06,5.0,beauty,Debit Card,False,transactions,,,,,,,,,599.54,Q2,0,2025,12,4,Tuesday,0,1,2025-08-25 05:22:02.998051,2026-04-23 05:22:03.002142,98,105,8,Regular,True,False,False,False,False,False,False,False,105,8,599.54
466.0,CUST_00364,2025-11-21 05:22:02.994037,34.41,4.0,home  garden,Credit Card,False,transactions,,,,,,,,,437.51,Q1,0,2025,11,4,Friday,0,1,2025-11-21 05:22:02.994037,2026-04-14 05:22:02.992412,0,115,3,Occasional,False,False,False,False,False,True,False,False,115,3,437.51
467.0,CUST_00449,2026-04-27 05:22:02.994042,146.62,1.0,,Credit Card,True,transactions,,,,,,,,,618.48,Q4,1,2026,4,2,Monday,0,0,2025-11-11 05:22:03.000633,2026-06-17 05:22:02.997372,166,51,6,Regular,False,False,False,False,False,False,False,False,51,6,618.48
468.0,CUST_00361,2026-04-28 05:22:02.994047,86.87,3.0,beauty,Wallet,False,transactions,,,,,,,,,350.48,Q2,0,2026,4,2,Tuesday,0,0,2025-09-17 05:22:02.996689,2026-04-28 05:22:02.994047,222,101,5,Occasional,True,False,False,False,False,False,False,False,101,5,350.48
469.0,CUST_00064,2025-08-24 05:22:02.994052,99.95,1.0,sports,Wallet,False,transactions,,,,,,,,,409.7,Q3,0,2025,8,3,Sunday,1,0,2025-08-24 05:22:02.994052,2026-06-21 05:22:03.002772,0,46,5,Occasional,False,False,False,False,False,False,True,False,46,5,409.7
470.0,CUST_00446,2025-12-08 05:22:02.994058,103.11,5.0,beauty,PayPal,True,transactions,,,,,,,,,630.79,Q3,0,2025,12,4,Monday,0,1,2025-08-09 05:22:02.999471,2026-08-03 05:22:03.001902,120,3,6,Regular,True,False,False,False,False,False,False,False,3,6,630.79
471.0,CUST_00353,2026-06-22 05:22:02.994063,66.81,3.0,electronics,Debit Card,True,transactions,,,,,,,,,871.96,Q2,0,2026,6,2,Monday,0,0,2025-09-25 05:22:03.002103,2026-06-28 05:22:02.993020,269,40,8,Regular,False,False,False,True,False,False,False,False,40,8,871.96
472.0,CUST_00400,2026-04-20 05:22:02.994068,72.93,2.0,sports,PayPal,False,transactions,,,,,,,,,388.72,Q2,0,2026,4,2,Monday,0,0,2026-04-20 05:22:02.994068,2026-07-03 05:22:02.996414,0,35,3,Occasional,False,False,False,False,False,False,True,False,35,3,388.72
473.0,CUST_00263,2026-07-28 05:22:02.994073,74.39,1.0,toys,Debit Card,False,transactions,,,,,,,,,433.06,Q2,0,2026,7,3,Tuesday,0,0,2025-09-22 05:22:03.000018,2026-07-28 05:22:02.994073,308,10,5,Occasional,False,False,False,False,False,False,False,True,10,5,433.06
474.0,CUST_00005,2026-04-15 05:22:02.994079,92.16,3.0,books,PayPal,False,transactions,,,,,,,,,426.93,Q2,0,2026,4,2,Wednesday,0,0,2026-02-03 05:22:02.999203,2026-08-01 05:22:02.995118,70,6,5,Occasional,False,True,False,False,False,False,False,False,6,5,426.93
475.0,CUST_00193,2026-02-10 05:22:02.994084,164.64,4.0,books,PayPal,False,transactions,,,,,,,,,892.0699999999999,Q4,1,2026,2,1,Tuesday,0,0,2025-12-27 05:22:03.000708,2026-06-17 05:22:02.993864,44,51,6,Regular,False,True,False,False,False,False,False,False,51,6,892.0699999999999
476.0,CUST_00423,2025-09-22 05:22:02.994089,56.14,4.0,,PayPal,False,transactions,,,,,,,,,342.41,Q1,0,2025,9,3,Monday,0,0,2025-08-19 05:22:02.995560,2026-02-16 05:22:03.001250,33,172,3,Occasional,False,False,False,False,False,False,False,False,172,3,342.41
477.0,CUST_00305,2025-09-30 05:22:02.994095,192.9,3.0,books,Wallet,False,transactions,,,,,,,,,332.14,Q4,1,2025,9,3,Tuesday,0,0,2025-09-05 05:22:02.996347,2026-06-24 05:22:02.996035,24,44,3,Occasional,False,True,False,False,False,False,False,False,44,3,332.14
478.0,CUST_00142,2025-09-14 05:22:02.994100,78.82,3.0,books,PayPal,False,transactions,,,,,,,,,442.38,Q2,0,2025,9,3,Sunday,1,0,2025-09-14 05:22:02.994100,2026-03-28 05:22:03.001123,0,132,4,Occasional,False,True,False,False,False,False,False,False,132,4,442.38
479.0,CUST_00265,2026-04-06 05:22:02.994105,181.47,1.0,groceries,Debit Card,True,transactions,,,,,,,,,872.91,Q4,1,2026,4,2,Monday,0,0,2025-09-04 05:22:03.001891,2026-05-26 05:22:03.000751,213,73,7,Regular,False,False,False,False,True,False,False,False,73,7,872.91
481.0,CUST_00019,2025-10-13 05:22:02.994119,82.91,5.0,sports,Debit Card,False,transactions,,,,,,,,,541.76,Q2,0,2025,10,4,Monday,0,0,2025-08-17 05:22:02.996244,2026-06-04 05:22:02.991665,56,64,5,Occasional,False,False,False,False,False,False,True,False,64,5,541.76
482.0,CUST_00327,2025-12-07 05:22:02.994125,100.7,3.0,books,Debit Card,False,transactions,,,,,,,,,703.51,Q3,0,2025,12,4,Sunday,1,1,2025-10-07 05:22:02.993447,2026-04-21 05:22:02.995945,61,108,8,Regular,False,True,False,False,False,False,False,False,108,8,703.51
483.0,CUST_00242,2026-06-03 05:22:02.994130,41.82,3.0,home  garden,PayPal,False,transactions,,,,,,,,,1064.32,Q1,0,2026,6,2,Wednesday,0,0,2025-08-22 05:22:03.002307,2026-07-28 05:22:02.997730,284,10,10,Regular,False,False,False,False,False,True,False,False,10,10,1064.32
484.0,CUST_00114,2026-02-07 05:22:02.994135,102.57,2.0,books,PayPal,False,transactions,,,,,,,,,837.96,Q3,0,2026,2,1,Saturday,1,0,2025-09-26 05:22:02.994732,2026-07-06 05:22:03.002152,133,31,6,Regular,False,True,False,False,False,False,False,False,31,6,837.96
485.0,CUST_00300,2026-03-10 05:22:02.994141,128.92,4.0,clothing,Credit Card,False,transactions,,,,,,,,,1011.3299999999999,Q3,0,2026,3,1,Tuesday,0,0,2025-08-16 05:22:02.995819,2026-06-27 05:22:02.997671,205,41,8,Regular,False,False,True,False,False,False,False,False,41,8,1011.3299999999999
486.0,CUST_00100,2025-11-24 05:22:02.994146,134.57,1.0,groceries,Wallet,False,transactions,,,,,,,,,912.4100000000001,Q3,0,2025,11,4,Monday,0,1,2025-09-06 05:22:03.001808,2026-08-07 05:22:02.995932,78,0,7,Regular,False,False,False,False,True,False,False,False,0,7,912.4100000000001
487.0,CUST_00438,2026-05-22 05:22:02.994151,50.11,2.0,sports,Wallet,False,transactions,,,,,,,,,507.83,Q1,0,2026,5,2,Friday,0,0,2026-01-07 05:22:02.991637,2026-07-21 05:22:02.993950,135,17,4,Occasional,False,False,False,False,False,False,True,False,17,4,507.83
488.0,CUST_00442,2026-05-07 05:22:02.994157,139.31,1.0,toys,Debit Card,False,transactions,,,,,,,,,761.14,Q3,0,2026,5,2,Thursday,0,0,2026-01-24 05:22:03.001051,2026-07-17 05:22:02.992046,102,21,7,Regular,False,False,False,False,False,False,False,True,21,7,761.14
489.0,CUST_00030,2026-08-05 05:22:02.994162,59.96,4.0,books,Debit Card,False,transactions,,,,,,,,,479.33,Q2,0,2026,8,3,Wednesday,0,0,2025-10-19 05:22:03.001783,2026-08-05 05:22:02.994162,289,2,5,Occasional,False,True,False,False,False,False,False,False,2,5,479.33
490.0,CUST_00082,2025-11-30 05:22:02.994172,248.96,1.0,home  garden,Wallet,False,transactions,,,,,,,,,565.63,Q4,1,2025,11,4,Sunday,1,1,2025-09-19 05:22:02.995334,2026-04-11 05:22:03.000851,71,118,3,Occasional,False,False,False,False,False,True,False,False,118,3,565.63
491.0,CUST_00495,2025-12-06 05:22:02.994177,119.92,4.0,,Debit Card,True,transactions,,,,,,,,,559.32,Q3,0,2025,12,4,Saturday,1,1,2025-08-15 05:22:03.001940,2026-06-25 05:22:03.001043,112,43,5,Occasional,False,False,False,False,False,False,False,False,43,5,559.32
492.0,CUST_00487,2026-07-31 05:22:02.994230,95.62,3.0,,Credit Card,False,transactions,,,,,,,,,367.36,Q3,0,2026,7,3,Friday,0,0,2025-10-21 05:22:02.992343,2026-07-31 05:22:02.994230,283,7,5,Occasional,False,False,False,False,False,False,False,False,7,5,367.36
493.0,CUST_00128,2026-04-14 05:22:02.994243,224.95,3.0,books,Wallet,False,transactions,,,,,,,,,639.78,Q4,1,2026,4,2,Tuesday,0,0,2026-04-14 05:22:02.994243,2026-08-01 05:22:03.001464,0,6,4,Occasional,False,True,False,False,False,False,False,False,6,4,639.78
494.0,CUST_00157,2026-05-14 05:22:02.994252,107.62,1.0,electronics,PayPal,False,transactions,,,,,,,,,354.06,Q3,0,2026,5,2,Thursday,0,0,2025-08-17 05:22:02.994757,2026-05-14 05:22:02.994252,269,85,3,Occasional,False,False,False,True,False,False,False,False,85,3,354.06
495.0,CUST_00267,2025-10-06 05:22:02.994259,134.23,5.0,beauty,Debit Card,False,transactions,,,,,,,,,758.0699999999999,Q3,0,2025,10,4,Monday,0,0,2025-09-11 05:22:02.996773,2026-06-04 05:22:03.001316,24,64,6,Regular,True,False,False,False,False,False,False,False,64,6,758.0699999999999
496.0,CUST_00462,2025-11-30 05:22:02.994265,68.28,3.0,sports,Wallet,False,transactions,,,,,,,,,756.66,Q2,0,2025,11,4,Sunday,1,1,2025-09-27 05:22:02.994907,2026-01-11 05:22:02.997305,63,208,6,Regular,False,False,False,False,False,False,True,False,208,6,756.66
497.0,CUST_00115,2026-06-01 05:22:02.994270,39.79,2.0,electronics,Debit Card,False,transactions,,,,,,,,,258.1,Q1,0,2026,6,2,Monday,0,0,2025-08-17 05:22:03.003172,2026-07-14 05:22:02.998262,287,24,3,Occasional,False,False,False,True,False,False,False,False,24,3,258.1
498.0,CUST_00365,2025-09-08 05:22:02.994276,142.74,1.0,groceries,PayPal,True,transactions,,,,,,,,,446.71000000000004,Q4,1,2025,9,3,Monday,0,0,2025-09-08 05:22:02.994276,2026-04-02 05:22:02.993683,0,127,3,Occasional,False,False,False,False,True,False,False,False,127,3,446.71000000000004
499.0,CUST_00320,2026-07-14 05:22:02.994281,249.39,5.0,electronics,Credit Card,False,transactions,,,,,,,,,372.1,Q4,1,2026,7,3,Tuesday,0,0,2026-06-21 05:22:02.997225,2026-07-25 05:22:02.996254,22,13,3,Occasional,False,False,False,True,False,False,False,False,13,3,372.1
500.0,CUST_00060,2026-01-06 05:22:02.994289,77.6,4.0,groceries,PayPal,False,transactions,,,,,,,,,916.01,Q2,0,2026,1,1,Tuesday,0,0,2025-10-18 05:22:02.999130,2026-08-01 05:22:02.997695,79,6,10,Regular,False,False,False,False,True,False,False,False,6,10,916.01
501.0,CUST_00079,2026-04-24 05:22:02.994295,75.29,1.0,books,Credit Card,False,transactions,,,,,,,,,751.87,Q2,0,2026,4,2,Friday,0,0,2025-08-11 05:22:02.991131,2026-07-16 05:22:02.999626,256,22,8,Regular,False,True,False,False,False,False,False,False,22,8,751.87
502.0,CUST_00139,2025-09-23 05:22:02.994300,51.02,5.0,home  garden,Credit Card,False,transactions,,,,,,,,,468.51,Q1,0,2025,9,3,Tuesday,0,0,2025-09-23 05:22:02.994300,2026-07-17 05:22:03.000947,0,21,4,Occasional,False,False,False,False,False,True,False,False,21,4,468.51
